Age,Gender,Mood,Stress,SleepQuality,Anxiety,FavGenre,Language,Activity,RecommendedPlaylist
43,Male,Angry,8,Good,2,Instrumental,Tamil,Sleeping,playlist_2
22,Male,Sad,6,Fair,7,Pop,English,Relaxation,playlist_2
25,Other,Sad,3,Poor,10,Lo-fi,Spanish,Relaxation,playlist_2
55,Female,Tired,7,Fair,3,Nature Sounds,Other,Sleeping,playlist_2
51,Male,Tired,10,Good,3,Nature Sounds,Kannada,Studying,playlist_1
28,Male,Happy,7,Poor,3,Lo-fi,Kannada,Meditation,playlist_1
74,Other,Sad,6,Fair,4,Pop,Malayalam,Sleeping,playlist_2
44,Male,Sad,2,Poor,2,Instrumental,English,Sleeping,playlist_2
49,Female,Sad,8,Good,5,Classical,Spanish,Relaxation,playlist_2
35,Other,Tired,1,Good,3,Pop,Hindi,Sleeping,playlist_5
51,Female,Angry,1,Good,10,Pop,Other,Meditation,playlist_3
19,Male,Anxiety,6,Fair,5,Nature Sounds,Hindi,Studying,playlist_1
33,Male,Tired,5,Poor,7,Nature Sounds,Kannada,Studying,playlist_1
73,Other,Sad,9,Fair,9,Instrumental,Tamil,Studying,playlist_1
28,Male,Tired,7,Fair,2,Instrumental,English,Meditation,playlist_5
40,Male,Happy,2,Fair,9,Instrumental,Malayalam,Relaxation,playlist_1
18,Female,Sad,7,Fair,10,Lo-fi,Other,Meditation,playlist_3
39,Female,Happy,3,Poor,6,Classical,Malayalam,Sleeping,playlist_1
59,Female,Sad,1,Poor,6,Classical,Tamil,Exercise,playlist_5
56,Male,Tired,8,Fair,3,Instrumental,Hindi,Exercise,playlist_5
39,Female,Angry,3,Fair,10,Nature Sounds,Kannada,Exercise,playlist_5
32,Male,Anxiety,8,Good,9,Classical,Tamil,Studying,playlist_1
54,Male,Happy,7,Good,4,Pop,Hindi,Meditation,playlist_1
22,Female,Tired,2,Poor,5,Lo-fi,Hindi,Meditation,playlist_5
53,Male,Angry,1,Good,3,Nature Sounds,Spanish,Studying,playlist_1
54,Male,Tired,7,Poor,5,Lo-fi,Malayalam,Sleeping,playlist_2
28,Male,Happy,1,Poor,8,Pop,Hindi,Exercise,playlist_5
46,Female,Anxiety,6,Poor,8,Classical,Tamil,Exercise,playlist_3
65,Female,Tired,10,Good,8,Lo-fi,Telugu,Studying,playlist_1
52,Female,Sad,10,Good,6,Lo-fi,Kannada,Exercise,playlist_2
47,Female,Angry,8,Poor,1,Lo-fi,Hindi,Relaxation,playlist_4
37,Female,Tired,7,Poor,10,Pop,Tamil,Meditation,playlist_3
29,Female,Angry,4,Fair,6,Nature Sounds,Other,Exercise,playlist_5
47,Male,Sad,1,Poor,10,Nature Sounds,Malayalam,Exercise,playlist_5
39,Male,Anxiety,1,Poor,7,Pop,English,Relaxation,playlist_3
31,Female,Anxiety,4,Fair,9,Lo-fi,Malayalam,Sleeping,playlist_3
47,Male,Sad,5,Poor,8,Lo-fi,Spanish,Sleeping,playlist_2
61,Male,Angry,7,Poor,8,Instrumental,Kannada,Relaxation,playlist_4
69,Male,Tired,4,Poor,7,Classical,English,Sleeping,playlist_5
16,Female,Sad,10,Fair,2,Classical,English,Studying,playlist_1
28,Female,Happy,1,Good,1,Nature Sounds,Malayalam,Relaxation,playlist_1
67,Female,Angry,10,Poor,2,Pop,Tamil,Meditation,playlist_4
54,Female,Anxiety,7,Fair,6,Lo-fi,Malayalam,Meditation,playlist_3
54,Other,Sad,2,Poor,2,Classical,Other,Meditation,playlist_2
65,Male,Anxiety,2,Fair,10,Pop,Telugu,Exercise,playlist_5
53,Female,Angry,8,Poor,4,Pop,Tamil,Relaxation,playlist_4
65,Male,Anxiety,10,Fair,10,Lo-fi,Tamil,Relaxation,playlist_3
20,Male,Sad,10,Good,3,Pop,Kannada,Sleeping,playlist_2
20,Female,Angry,10,Good,6,Classical,Other,Relaxation,playlist_4
17,Male,Happy,5,Good,8,Instrumental,Spanish,Relaxation,playlist_1
21,Male,Sad,10,Poor,6,Classical,Spanish,Sleeping,playlist_2
65,Female,Tired,2,Fair,2,Instrumental,Tamil,Relaxation,playlist_5
22,Male,Sad,5,Poor,5,Pop,Other,Relaxation,playlist_2
56,Female,Angry,8,Poor,6,Classical,Other,Studying,playlist_1
66,Male,Sad,6,Fair,9,Lo-fi,Other,Sleeping,playlist_2
29,Male,Happy,3,Poor,6,Pop,Kannada,Studying,playlist_1
61,Female,Happy,8,Fair,10,Lo-fi,Hindi,Exercise,playlist_1
43,Female,Tired,9,Fair,5,Instrumental,Kannada,Sleeping,playlist_2
47,Male,Anxiety,5,Good,1,Nature Sounds,Spanish,Relaxation,playlist_3
66,Female,Angry,2,Good,10,Nature Sounds,Tamil,Relaxation,playlist_4
44,Female,Angry,2,Good,5,Instrumental,Hindi,Studying,playlist_1
53,Female,Anxiety,7,Fair,5,Nature Sounds,Hindi,Studying,playlist_1
41,Male,Happy,1,Good,6,Pop,Telugu,Exercise,playlist_5
50,Male,Happy,10,Fair,7,Pop,Malayalam,Exercise,playlist_1
43,Male,Sad,2,Poor,4,Classical,Tamil,Relaxation,playlist_2
52,Male,Tired,10,Good,7,Pop,English,Meditation,playlist_3
71,Male,Tired,4,Fair,5,Nature Sounds,Malayalam,Exercise,playlist_5
47,Male,Tired,1,Fair,6,Lo-fi,Tamil,Relaxation,playlist_5
51,Female,Sad,4,Fair,4,Classical,English,Exercise,playlist_5
41,Female,Tired,10,Fair,8,Lo-fi,Malayalam,Sleeping,playlist_2
69,Male,Anxiety,5,Good,9,Nature Sounds,Spanish,Studying,playlist_1
47,Female,Sad,9,Good,2,Lo-fi,Telugu,Relaxation,playlist_2
18,Female,Anxiety,1,Good,4,Nature Sounds,Tamil,Exercise,playlist_5
36,Male,Sad,5,Fair,8,Pop,Malayalam,Studying,playlist_1
16,Female,Tired,2,Poor,8,Classical,Telugu,Meditation,playlist_3
24,Male,Anxiety,9,Fair,9,Instrumental,English,Exercise,playlist_3
19,Female,Anxiety,6,Poor,3,Nature Sounds,Kannada,Relaxation,playlist_3
73,Male,Anxiety,2,Good,1,Pop,Spanish,Sleeping,playlist_3
24,Male,Sad,3,Fair,9,Lo-fi,Tamil,Studying,playlist_1
47,Male,Angry,8,Fair,1,Pop,Hindi,Studying,playlist_1
68,Female,Tired,1,Good,3,Lo-fi,Hindi,Sleeping,playlist_5
52,Female,Anxiety,3,Fair,3,Lo-fi,Telugu,Relaxation,playlist_3
27,Male,Angry,10,Poor,9,Lo-fi,Spanish,Meditation,playlist_3
45,Male,Tired,1,Poor,1,Lo-fi,Kannada,Sleeping,playlist_5
61,Female,Tired,8,Poor,7,Classical,Hindi,Meditation,playlist_3
50,Female,Anxiety,1,Fair,2,Lo-fi,Other,Relaxation,playlist_3
59,Female,Anxiety,5,Fair,7,Classical,Hindi,Exercise,playlist_5
38,Prefer not to say,Sad,4,Poor,1,Instrumental,Other,Exercise,playlist_5
66,Male,Angry,7,Fair,10,Classical,Tamil,Relaxation,playlist_4
70,Male,Angry,5,Poor,10,Lo-fi,Hindi,Meditation,playlist_3
29,Female,Anxiety,8,Good,8,Instrumental,Spanish,Sleeping,playlist_2
43,Male,Tired,1,Poor,10,Pop,Spanish,Relaxation,playlist_5
22,Male,Anxiety,5,Good,10,Classical,Other,Relaxation,playlist_3
19,Male,Tired,4,Good,2,Pop,English,Exercise,playlist_5
43,Male,Tired,3,Good,3,Instrumental,Telugu,Sleeping,playlist_5
61,Male,Anxiety,5,Poor,8,Classical,Spanish,Exercise,playlist_5
18,Prefer not to say,Happy,10,Poor,3,Lo-fi,Malayalam,Meditation,playlist_1
26,Male,Angry,3,Fair,1,Classical,Hindi,Meditation,playlist_4
59,Male,Tired,8,Fair,9,Lo-fi,Tamil,Studying,playlist_1
16,Male,Tired,3,Good,8,Nature Sounds,Other,Relaxation,playlist_5
41,Female,Happy,1,Poor,4,Classical,Malayalam,Sleeping,playlist_1
45,Female,Sad,9,Fair,8,Classical,English,Sleeping,playlist_2
65,Male,Happy,9,Fair,5,Pop,Other,Exercise,playlist_1
65,Male,Happy,6,Fair,3,Pop,Malayalam,Exercise,playlist_1
50,Female,Tired,10,Poor,1,Instrumental,Other,Sleeping,playlist_2
50,Male,Angry,1,Fair,10,Lo-fi,Hindi,Exercise,playlist_5
40,Prefer not to say,Happy,8,Good,5,Pop,Telugu,Studying,playlist_1
57,Female,Sad,2,Poor,6,Instrumental,Telugu,Relaxation,playlist_2
41,Male,Anxiety,9,Fair,4,Lo-fi,Spanish,Studying,playlist_1
19,Female,Happy,8,Fair,7,Lo-fi,Telugu,Meditation,playlist_3
34,Male,Happy,3,Poor,3,Lo-fi,Hindi,Sleeping,playlist_1
25,Male,Sad,5,Fair,7,Nature Sounds,English,Studying,playlist_1
24,Male,Angry,9,Fair,1,Lo-fi,Spanish,Studying,playlist_1
54,Female,Happy,1,Good,7,Instrumental,Kannada,Exercise,playlist_5
52,Male,Happy,9,Poor,1,Lo-fi,Malayalam,Exercise,playlist_1
20,Male,Angry,4,Fair,1,Lo-fi,Spanish,Exercise,playlist_5
22,Male,Sad,4,Poor,2,Instrumental,Telugu,Meditation,playlist_2
37,Female,Happy,4,Poor,2,Classical,English,Studying,playlist_1
61,Male,Angry,10,Good,4,Lo-fi,Other,Relaxation,playlist_4
40,Male,Happy,9,Good,1,Instrumental,Other,Exercise,playlist_1
60,Female,Anxiety,6,Poor,4,Pop,Tamil,Meditation,playlist_3
57,Female,Tired,8,Good,2,Instrumental,Tamil,Meditation,playlist_5
26,Female,Anxiety,4,Good,4,Nature Sounds,Other,Exercise,playlist_5
40,Male,Happy,3,Fair,4,Pop,English,Sleeping,playlist_1
27,Female,Sad,1,Good,9,Classical,Tamil,Studying,playlist_1
54,Female,Tired,10,Good,9,Classical,Tamil,Exercise,playlist_5
32,Male,Anxiety,7,Fair,1,Instrumental,Telugu,Relaxation,playlist_3
39,Female,Angry,4,Fair,5,Instrumental,Hindi,Studying,playlist_1
47,Female,Sad,8,Poor,7,Lo-fi,Hindi,Meditation,playlist_3
61,Female,Anxiety,3,Good,4,Lo-fi,Hindi,Relaxation,playlist_3
54,Other,Angry,1,Fair,5,Nature Sounds,Hindi,Studying,playlist_1
74,Female,Happy,5,Good,2,Lo-fi,English,Relaxation,playlist_1
57,Male,Angry,2,Poor,3,Instrumental,Spanish,Meditation,playlist_4
26,Female,Anxiety,3,Good,7,Instrumental,Telugu,Exercise,playlist_5
58,Male,Anxiety,6,Good,10,Lo-fi,English,Relaxation,playlist_3
50,Female,Happy,3,Good,7,Nature Sounds,Other,Exercise,playlist_5
62,Male,Angry,3,Fair,4,Instrumental,Malayalam,Meditation,playlist_4
18,Male,Angry,6,Fair,1,Nature Sounds,Malayalam,Meditation,playlist_4
19,Female,Happy,5,Poor,1,Instrumental,Tamil,Relaxation,playlist_1
70,Male,Angry,10,Good,4,Nature Sounds,Other,Relaxation,playlist_4
51,Female,Happy,9,Poor,4,Nature Sounds,Telugu,Meditation,playlist_1
22,Female,Sad,1,Poor,6,Nature Sounds,Kannada,Relaxation,playlist_2
56,Male,Anxiety,3,Fair,7,Lo-fi,Other,Relaxation,playlist_3
63,Female,Sad,3,Good,9,Classical,Hindi,Relaxation,playlist_2
42,Female,Tired,6,Good,9,Nature Sounds,Malayalam,Relaxation,playlist_5
45,Female,Tired,8,Poor,10,Nature Sounds,Malayalam,Studying,playlist_1
72,Female,Tired,3,Good,5,Instrumental,Other,Meditation,playlist_5
23,Male,Happy,3,Fair,10,Classical,Tamil,Meditation,playlist_3
68,Male,Angry,6,Poor,3,Instrumental,Hindi,Sleeping,playlist_4
65,Male,Sad,8,Poor,3,Instrumental,Hindi,Exercise,playlist_2
43,Male,Sad,6,Fair,6,Nature Sounds,Hindi,Sleeping,playlist_2
28,Female,Sad,10,Fair,1,Pop,Spanish,Relaxation,playlist_2
54,Male,Sad,3,Fair,7,Classical,Malayalam,Relaxation,playlist_2
55,Prefer not to say,Tired,4,Fair,3,Instrumental,Other,Studying,playlist_1
36,Female,Sad,1,Fair,5,Pop,Kannada,Studying,playlist_1
25,Male,Angry,8,Fair,7,Pop,Tamil,Studying,playlist_1
37,Male,Tired,4,Poor,7,Instrumental,Other,Studying,playlist_1
15,Female,Sad,6,Good,9,Nature Sounds,Hindi,Studying,playlist_1
60,Female,Happy,3,Good,1,Lo-fi,Hindi,Studying,playlist_1
51,Prefer not to say,Anxiety,6,Poor,3,Instrumental,Telugu,Studying,playlist_1
35,Male,Anxiety,9,Good,9,Nature Sounds,Hindi,Studying,playlist_1
40,Male,Anxiety,9,Good,8,Classical,Telugu,Studying,playlist_1
60,Other,Tired,10,Poor,2,Nature Sounds,Tamil,Meditation,playlist_5
50,Male,Sad,3,Good,8,Pop,Tamil,Studying,playlist_1
68,Female,Tired,3,Good,8,Classical,Tamil,Exercise,playlist_5
37,Male,Angry,4,Poor,2,Classical,Telugu,Studying,playlist_1
71,Female,Happy,7,Good,8,Lo-fi,Malayalam,Relaxation,playlist_1
15,Male,Happy,3,Fair,3,Lo-fi,Malayalam,Relaxation,playlist_1
68,Female,Anxiety,10,Poor,7,Instrumental,Spanish,Studying,playlist_1
69,Female,Anxiety,8,Good,9,Nature Sounds,Kannada,Studying,playlist_1
65,Prefer not to say,Anxiety,8,Good,4,Instrumental,Spanish,Relaxation,playlist_3
54,Male,Sad,6,Fair,6,Lo-fi,Kannada,Exercise,playlist_2
29,Male,Angry,4,Poor,9,Pop,Spanish,Sleeping,playlist_4
35,Male,Angry,5,Poor,5,Lo-fi,Other,Meditation,playlist_4
61,Female,Angry,2,Good,1,Nature Sounds,Malayalam,Relaxation,playlist_4
23,Female,Angry,6,Fair,3,Pop,Spanish,Studying,playlist_1
67,Female,Anxiety,3,Fair,9,Instrumental,Malayalam,Meditation,playlist_3
23,Male,Happy,6,Fair,3,Instrumental,Hindi,Studying,playlist_1
24,Female,Anxiety,5,Fair,10,Lo-fi,Tamil,Sleeping,playlist_3
66,Male,Angry,2,Fair,2,Lo-fi,Malayalam,Sleeping,playlist_4
71,Male,Anxiety,5,Fair,4,Instrumental,Other,Relaxation,playlist_3
67,Female,Angry,5,Poor,5,Instrumental,English,Meditation,playlist_4
40,Male,Tired,9,Good,7,Classical,Malayalam,Meditation,playlist_3
55,Female,Happy,8,Good,7,Nature Sounds,Hindi,Sleeping,playlist_2
49,Female,Tired,7,Fair,9,Classical,Malayalam,Studying,playlist_1
66,Other,Sad,3,Poor,8,Classical,Kannada,Relaxation,playlist_2
39,Female,Anxiety,10,Poor,2,Instrumental,Kannada,Exercise,playlist_3
40,Male,Sad,4,Fair,8,Nature Sounds,Spanish,Sleeping,playlist_2
25,Female,Anxiety,6,Good,8,Instrumental,Tamil,Sleeping,playlist_3
52,Male,Tired,3,Fair,5,Classical,Telugu,Relaxation,playlist_5
16,Male,Angry,9,Poor,3,Classical,Other,Studying,playlist_1
21,Female,Angry,8,Fair,9,Instrumental,Other,Meditation,playlist_3
32,Female,Anxiety,6,Good,7,Lo-fi,Hindi,Sleeping,playlist_3
41,Male,Angry,4,Good,1,Lo-fi,Telugu,Relaxation,playlist_4
48,Male,Tired,7,Poor,8,Instrumental,Kannada,Relaxation,playlist_5
41,Female,Angry,3,Fair,10,Pop,Spanish,Relaxation,playlist_4
31,Male,Tired,10,Fair,5,Pop,Tamil,Meditation,playlist_5
57,Female,Sad,8,Poor,6,Lo-fi,Kannada,Sleeping,playlist_2
73,Male,Tired,1,Fair,9,Nature Sounds,Tamil,Relaxation,playlist_5
58,Male,Happy,3,Poor,10,Classical,Malayalam,Meditation,playlist_3
73,Female,Happy,5,Fair,8,Nature Sounds,Other,Studying,playlist_1
65,Female,Happy,5,Good,3,Lo-fi,English,Exercise,playlist_5
68,Female,Anxiety,10,Poor,5,Instrumental,Telugu,Sleeping,playlist_2
38,Female,Anxiety,2,Fair,4,Pop,Hindi,Meditation,playlist_3
39,Male,Anxiety,10,Fair,1,Lo-fi,Tamil,Exercise,playlist_3
21,Female,Tired,8,Fair,5,Nature Sounds,Malayalam,Exercise,playlist_5
66,Male,Anxiety,5,Poor,10,Nature Sounds,Malayalam,Meditation,playlist_3
20,Female,Sad,7,Good,7,Lo-fi,Spanish,Meditation,playlist_3
67,Female,Happy,7,Fair,1,Classical,Spanish,Meditation,playlist_1
38,Male,Tired,5,Poor,4,Nature Sounds,English,Relaxation,playlist_5
47,Male,Happy,8,Fair,6,Classical,Malayalam,Studying,playlist_1
63,Female,Anxiety,9,Good,9,Classical,Malayalam,Relaxation,playlist_3
43,Male,Tired,4,Good,8,Instrumental,English,Exercise,playlist_5
57,Other,Angry,4,Good,2,Lo-fi,Other,Exercise,playlist_5
36,Male,Sad,8,Poor,3,Lo-fi,Telugu,Exercise,playlist_2
40,Male,Anxiety,1,Fair,10,Classical,Malayalam,Meditation,playlist_3
42,Male,Anxiety,4,Poor,5,Instrumental,Tamil,Sleeping,playlist_3
64,Male,Sad,6,Fair,7,Nature Sounds,Hindi,Relaxation,playlist_2
35,Female,Sad,4,Poor,3,Nature Sounds,Hindi,Sleeping,playlist_2
63,Female,Angry,6,Fair,7,Lo-fi,Hindi,Studying,playlist_1
21,Female,Anxiety,5,Poor,5,Classical,Kannada,Studying,playlist_1
31,Male,Anxiety,9,Fair,10,Instrumental,Other,Relaxation,playlist_3
34,Other,Happy,10,Poor,6,Instrumental,Spanish,Exercise,playlist_1
55,Male,Tired,9,Good,6,Nature Sounds,Kannada,Studying,playlist_1
63,Other,Tired,4,Poor,4,Nature Sounds,Tamil,Sleeping,playlist_5
34,Male,Happy,4,Good,8,Pop,Spanish,Sleeping,playlist_1
68,Female,Tired,8,Good,9,Pop,Malayalam,Meditation,playlist_3
36,Female,Sad,10,Fair,2,Classical,Malayalam,Exercise,playlist_2
42,Male,Tired,4,Good,9,Pop,Spanish,Meditation,playlist_3
54,Male,Tired,2,Good,4,Instrumental,Hindi,Relaxation,playlist_5
63,Female,Happy,2,Fair,6,Pop,English,Studying,playlist_1
21,Male,Angry,1,Poor,7,Lo-fi,Malayalam,Meditation,playlist_3
15,Female,Tired,5,Poor,4,Lo-fi,Other,Meditation,playlist_5
46,Female,Tired,6,Good,8,Nature Sounds,Hindi,Relaxation,playlist_5
27,Female,Angry,9,Poor,10,Nature Sounds,Tamil,Sleeping,playlist_2
44,Prefer not to say,Happy,5,Good,8,Classical,Hindi,Sleeping,playlist_1
37,Male,Angry,6,Poor,1,Lo-fi,Telugu,Relaxation,playlist_4
65,Male,Happy,6,Poor,8,Classical,Hindi,Sleeping,playlist_1
73,Male,Sad,3,Poor,10,Classical,Other,Relaxation,playlist_2
70,Female,Happy,4,Good,3,Pop,Malayalam,Sleeping,playlist_1
33,Other,Sad,1,Fair,5,Nature Sounds,Spanish,Relaxation,playlist_2
46,Prefer not to say,Sad,4,Poor,10,Classical,Malayalam,Sleeping,playlist_2
44,Other,Happy,1,Poor,8,Classical,English,Meditation,playlist_3
43,Female,Anxiety,5,Poor,6,Nature Sounds,Tamil,Meditation,playlist_3
63,Prefer not to say,Happy,8,Good,4,Nature Sounds,Spanish,Sleeping,playlist_2
59,Male,Tired,8,Fair,4,Lo-fi,Spanish,Relaxation,playlist_5
43,Other,Tired,5,Good,4,Nature Sounds,Spanish,Meditation,playlist_5
44,Female,Anxiety,10,Poor,6,Pop,Tamil,Studying,playlist_1
30,Male,Sad,2,Good,7,Lo-fi,English,Sleeping,playlist_2
54,Male,Anxiety,6,Poor,5,Classical,Tamil,Studying,playlist_1
33,Male,Tired,1,Poor,10,Pop,Hindi,Studying,playlist_1
32,Female,Anxiety,7,Good,8,Pop,Tamil,Exercise,playlist_3
15,Female,Happy,4,Poor,7,Lo-fi,Hindi,Studying,playlist_1
28,Male,Anxiety,5,Poor,8,Classical,Tamil,Studying,playlist_1
65,Female,Sad,6,Fair,4,Lo-fi,Malayalam,Exercise,playlist_2
61,Male,Happy,1,Good,8,Instrumental,Other,Exercise,playlist_5
64,Female,Angry,9,Good,6,Instrumental,Hindi,Exercise,playlist_4
16,Female,Tired,10,Poor,3,Lo-fi,Hindi,Relaxation,playlist_5
68,Prefer not to say,Tired,4,Poor,8,Classical,Other,Exercise,playlist_5
42,Male,Anxiety,8,Good,7,Classical,Other,Relaxation,playlist_3
63,Other,Happy,5,Good,10,Nature Sounds,Malayalam,Sleeping,playlist_1
64,Male,Angry,8,Good,5,Pop,English,Relaxation,playlist_4
44,Male,Happy,1,Poor,4,Lo-fi,English,Sleeping,playlist_1
52,Female,Tired,8,Fair,1,Pop,Malayalam,Exercise,playlist_5
65,Female,Happy,4,Fair,10,Pop,Kannada,Exercise,playlist_5
18,Prefer not to say,Angry,2,Poor,3,Instrumental,English,Sleeping,playlist_4
15,Female,Anxiety,6,Poor,2,Instrumental,Hindi,Meditation,playlist_3
22,Other,Sad,2,Poor,8,Lo-fi,Spanish,Relaxation,playlist_2
43,Male,Happy,5,Good,8,Lo-fi,Hindi,Studying,playlist_1
69,Male,Sad,2,Poor,5,Classical,Tamil,Exercise,playlist_5
53,Female,Tired,3,Good,5,Lo-fi,Tamil,Relaxation,playlist_5
17,Male,Anxiety,6,Fair,4,Classical,Kannada,Relaxation,playlist_3
46,Prefer not to say,Anxiety,1,Poor,1,Classical,Other,Exercise,playlist_5
24,Female,Happy,6,Poor,1,Lo-fi,Hindi,Sleeping,playlist_1
24,Female,Anxiety,3,Good,6,Classical,Other,Exercise,playlist_5
33,Female,Happy,7,Good,4,Pop,Kannada,Relaxation,playlist_1
60,Female,Happy,2,Good,4,Classical,Hindi,Meditation,playlist_1
48,Male,Sad,6,Fair,3,Pop,English,Sleeping,playlist_2
74,Female,Anxiety,8,Fair,9,Pop,Tamil,Exercise,playlist_3
47,Female,Happy,1,Poor,3,Pop,Malayalam,Studying,playlist_1
37,Prefer not to say,Sad,9,Poor,8,Nature Sounds,Malayalam,Exercise,playlist_2
69,Male,Angry,5,Good,2,Nature Sounds,Spanish,Relaxation,playlist_4
42,Female,Sad,5,Fair,4,Classical,Kannada,Relaxation,playlist_2
46,Male,Sad,5,Poor,1,Lo-fi,Telugu,Studying,playlist_1
64,Male,Happy,6,Good,5,Classical,Malayalam,Sleeping,playlist_1
21,Female,Tired,2,Good,2,Nature Sounds,Spanish,Relaxation,playlist_5
43,Male,Tired,6,Fair,1,Instrumental,Hindi,Sleeping,playlist_5
22,Female,Tired,4,Fair,1,Instrumental,English,Sleeping,playlist_5
15,Female,Sad,8,Poor,2,Classical,Telugu,Exercise,playlist_2
71,Male,Happy,9,Poor,5,Nature Sounds,English,Sleeping,playlist_2
69,Female,Anxiety,9,Good,9,Pop,English,Relaxation,playlist_3
17,Male,Sad,8,Good,6,Nature Sounds,Hindi,Relaxation,playlist_2
38,Female,Sad,3,Good,4,Classical,English,Meditation,playlist_2
37,Male,Happy,10,Poor,3,Nature Sounds,Other,Sleeping,playlist_2
73,Male,Angry,4,Fair,8,Instrumental,Kannada,Meditation,playlist_3
22,Female,Sad,1,Poor,3,Pop,Telugu,Exercise,playlist_5
68,Prefer not to say,Angry,9,Fair,1,Classical,English,Meditation,playlist_4
71,Female,Angry,5,Poor,4,Classical,Other,Sleeping,playlist_4
61,Male,Tired,6,Poor,5,Lo-fi,Other,Relaxation,playlist_5
51,Male,Happy,3,Fair,5,Pop,Malayalam,Exercise,playlist_5
17,Female,Angry,10,Poor,5,Classical,Malayalam,Sleeping,playlist_2
65,Female,Happy,8,Poor,8,Nature Sounds,English,Exercise,playlist_1
47,Male,Tired,7,Good,8,Nature Sounds,Tamil,Studying,playlist_1
42,Male,Happy,1,Fair,4,Nature Sounds,Tamil,Sleeping,playlist_1
61,Male,Sad,10,Fair,9,Nature Sounds,Kannada,Studying,playlist_1
22,Male,Angry,5,Good,1,Classical,Malayalam,Meditation,playlist_4
48,Female,Happy,10,Fair,5,Instrumental,Tamil,Sleeping,playlist_2
49,Male,Anxiety,9,Good,5,Pop,English,Studying,playlist_1
46,Male,Happy,6,Fair,5,Nature Sounds,Malayalam,Relaxation,playlist_1
38,Male,Angry,8,Fair,8,Classical,English,Meditation,playlist_3
28,Male,Tired,10,Fair,9,Classical,Telugu,Sleeping,playlist_2
46,Male,Tired,1,Fair,3,Nature Sounds,Malayalam,Sleeping,playlist_5
70,Female,Angry,10,Good,9,Lo-fi,Tamil,Relaxation,playlist_4
60,Other,Sad,7,Good,8,Classical,Hindi,Relaxation,playlist_2
57,Male,Sad,3,Fair,3,Pop,Tamil,Studying,playlist_1
30,Female,Tired,9,Poor,2,Pop,English,Studying,playlist_1
18,Female,Tired,6,Good,4,Lo-fi,Telugu,Studying,playlist_1
66,Male,Angry,5,Fair,2,Classical,Tamil,Exercise,playlist_5
51,Male,Sad,8,Good,4,Lo-fi,Telugu,Meditation,playlist_2
68,Male,Tired,8,Poor,5,Classical,Tamil,Sleeping,playlist_2
35,Female,Sad,3,Poor,2,Classical,Kannada,Meditation,playlist_2
28,Female,Tired,2,Poor,8,Lo-fi,English,Relaxation,playlist_5
45,Male,Happy,2,Fair,1,Instrumental,English,Meditation,playlist_1
69,Female,Anxiety,5,Fair,3,Nature Sounds,Other,Meditation,playlist_3
62,Female,Happy,10,Poor,7,Nature Sounds,Hindi,Studying,playlist_1
32,Male,Tired,7,Good,10,Nature Sounds,English,Relaxation,playlist_5
21,Female,Anxiety,8,Good,1,Lo-fi,Other,Meditation,playlist_3
24,Male,Anxiety,10,Poor,2,Classical,Hindi,Sleeping,playlist_2
21,Female,Tired,8,Fair,3,Classical,Other,Studying,playlist_1
47,Male,Tired,8,Good,2,Pop,Other,Meditation,playlist_5
37,Female,Sad,10,Good,2,Classical,English,Relaxation,playlist_2
35,Male,Tired,3,Good,6,Instrumental,Spanish,Sleeping,playlist_5
33,Female,Angry,2,Fair,7,Nature Sounds,Tamil,Relaxation,playlist_4
62,Male,Tired,4,Poor,6,Instrumental,Other,Relaxation,playlist_5
33,Female,Angry,1,Fair,6,Nature Sounds,Other,Relaxation,playlist_4
50,Male,Tired,3,Good,9,Lo-fi,Tamil,Exercise,playlist_5
43,Male,Sad,9,Poor,8,Instrumental,Kannada,Sleeping,playlist_2
74,Male,Angry,7,Fair,8,Classical,Tamil,Relaxation,playlist_4
32,Male,Happy,7,Poor,6,Nature Sounds,Spanish,Exercise,playlist_1
16,Female,Angry,1,Good,5,Pop,Telugu,Studying,playlist_1
15,Prefer not to say,Sad,7,Fair,9,Instrumental,Spanish,Exercise,playlist_2
61,Female,Angry,10,Poor,2,Lo-fi,Other,Studying,playlist_1
19,Female,Tired,7,Fair,7,Pop,Tamil,Exercise,playlist_5
34,Male,Tired,4,Good,6,Lo-fi,Hindi,Relaxation,playlist_5
25,Male,Sad,7,Poor,7,Nature Sounds,Malayalam,Exercise,playlist_2
56,Female,Anxiety,8,Good,4,Instrumental,Kannada,Exercise,playlist_3
16,Prefer not to say,Tired,3,Poor,9,Lo-fi,Malayalam,Relaxation,playlist_5
17,Female,Happy,10,Good,7,Pop,Malayalam,Studying,playlist_1
37,Male,Sad,2,Good,2,Pop,Telugu,Relaxation,playlist_2
69,Male,Angry,7,Fair,4,Classical,Spanish,Sleeping,playlist_2
26,Male,Angry,5,Good,5,Lo-fi,Telugu,Exercise,playlist_5
34,Male,Happy,5,Fair,2,Instrumental,English,Sleeping,playlist_1
19,Female,Tired,5,Good,10,Instrumental,Other,Relaxation,playlist_5
51,Male,Sad,7,Good,8,Classical,Spanish,Relaxation,playlist_2
52,Female,Happy,9,Good,1,Pop,Hindi,Meditation,playlist_1
44,Other,Tired,8,Poor,3,Lo-fi,Malayalam,Sleeping,playlist_2
23,Female,Sad,6,Fair,1,Pop,Tamil,Meditation,playlist_2
48,Other,Angry,7,Poor,5,Lo-fi,Tamil,Sleeping,playlist_2
